Formula              ✕	Heat of formation              ✕	Band gap              ✕	Work function (avg. if finite dipole)              ✕	Cond. band minimum              ✕	Fermi level              ✕	Monolayer reported DOI              ✕	Related COD id              ✕	Related ICSD id              ✕	Val. band maximum              ✕	Unique ID              ✕
Ge2Se2	-0.205	1.121	3.965	-0.093	-0.654	-	9008783	-	-1.214	28a7bf830d63fe983d38b935ed6d19e6
Mn2O2	-1.098	0.0	5.131	-	-2.75	-	-	-	-	6034cccdbe2740d716c18ae1b55baa8f
Mo2Se2	-0.3	0.0	4.914	-	1.248	-	-	-	-	3b65287197cf3d294c2ab4ae935c31b5
Ni2S2	-0.336	0.0	5.087	-	-1.674	-	-	-	-	e60549b7411b955a2727f08bcfaf9855
Ru2S2	-0.376	0.0	4.721	-	-1.306	-	-	-	-	aa41eaaf454b99dcc6cd6924ed6040c5
Tl2Te2	-0.087	0.294	5.047	-1.070	-1.217	-	-	-	-1.364	c774ab15cc4fc9e4698ff14296f663f2
AlI2	-0.207	0.0	4.52	-	-0.976	-	-	-	-	4fa8ecd1b09a158e234725177d1d9b6a
CdBr2	-0.903	3.069	5.593	-1.115	-2.65	-	8104257	-	-4.184	904b28874b6dca0222fb71eb407d32c5
CoO2	-0.676	0.0	6.618	-	-4.46	-	-	-	-	ceb75ce7a60175f8a9b8956a2e5e596d
CrI2	-0.22	0.0	5.008	-	-2.269	-	-	-	-	25d95d7b8cfe6f5cd7e4f7e4e5cc726e
CrSe2	-0.201	0.0	5.13	-	-2.459	-	-	-	-	bd23aaba715b2ea071afadd4e688e9a1
GaI2	-0.237	0.0	5.352	-	-1.9	-	-	-	-	e6508573cc439db0a521cd67b998c42c
HfSe2	-1.012	1.688	5.259	-1.582	-2.426	-	-	-	-3.270	66691c489e6ba5ccc397bbf09ec9edf2
MnO2	-1.642	1.132	7.166	-3.550	-4.116	-	9009111	-	-4.682	5d00ea051a87e1a127320852f639e472
Sr2N	-0.35	0.0	3.329	-	0.235	-	-	23530	-	a7342883de688cd02b2be28428c3a732
NbS2	-1.052	0.0	5.329	-	-1.181	-	7204814	237032	-	6fdb40330e1d173dd4f66c51bb2dff11
NiS2	-0.252	0.583	5.5	-1.740	-2.032	-	-	-	-2.323	450ae4fff970cbd1aecc32b1b1b19d7b
RuS2	-0.084	0.0	5.217	-	-2.476	-	-	-	-	7f0b9ef03a0649f9c087e077ae5c01c1
SbSe2	-0.148	0.0	5.344	-	-1.639	-	-	-	-	26f6d2fc2a04621101571fea0eb841aa
ScH2	-0.251	0.366	3.939	-1.820	-2.002	-	-	-	-2.185	a1846fcae67c9c94aac659865fd41d21
SnI2	-0.454	1.926	4.914	-0.626	-1.589	-	-	-	-2.552	e14e47ddbe8a027b115624f38f9b7b1f
SrBr2	-2.033	4.313	5.358	-0.286	-2.443	-	-	-	-4.600	986a003d4e10bb768b96baf50637f12a
Ti2I4	-0.717	0.155	4.038	0.057	-0.021	-	-	-	-0.098	d6ddf2ec39b7030b8b3cefb459fdd06e
VS2	-0.634	0.0	5.56	-	-2.896	-	-	-	-	ba94843823fc46dea79e34dcda2d2ac8
W2O4	-1.818	0.0	6.305	-	-2.345	-	-	-	-	cf1d17877a4d61cd72339c38b18ae59c
ZrBr2	-1.339	0.828	3.238	1.045	0.631	-	-	-	0.217	d20d64e5644902408c6bf83f05780da7
HfSTe	-1.201	0.0	4.636	-	-0.971	-	-	-	-	aba9badc3f0ee56473cb3ec4562469b4
Ta2BSe2	-0.836	0.0	5.078	-	1.276	-	-	-	-	13b7740b67020466870b70702b09a31a
V2CF2	-1.724	0.0	5.383	-	-0.802	-	-	-	-	416148fe949d1cd776055f01f1a99ef3
Zr2F2N	-2.592	0.0	3.54	-	1.225	-	-	-	-	78fc9e390921ea366a79512f23d77ba9
Ta2NS2	-1.08	0.0	5.117	-	1.242	-	-	-	-	a02a814714c0c289b869faa2dbd46577
Bi2S2Se	-0.355	0.412	6.202	-1.252	-1.458	-	-	-	-1.663	7ddd57f18e8e45b1954a93c0c5ccbce8
Au2WO4	-1.096	2.962	5.162	-2.203	-3.684	-	-	-	-5.165	ca2007615d8f264ef003296f400b47d2
Ag2Br6	-0.058	0.046	6.522	-3.901	-3.924	-	-	-	-3.947	6db9069a53ba479bf30a25e204bc8606
Cr2Br6	-0.848	1.51	5.583	-1.948	-2.703	-	1010151	-	-3.457	9e9deaa2080e641550a1850a6a6d81dd
Hf2S6	-1.209	1.157	5.404	0.176	-0.403	-	-	638846	-0.981	172fc1bb159f1e6e6d3085ff247496c8
Ti2S6	-0.991	0.295	5.238	-0.241	-0.388	10.1002/adom.201400043	-	42072	-0.535	3927ad85e64c3e752ff06782b3a4fd45
Y2I6	-1.471	2.756	4.847	-0.461	-1.838	-	2206574	170773	-3.216	383085ee5268b6d3dbf70fa31b24dd04
CrW3S8	-0.814	1.126	5.049	0.043	-0.52	-	-	-	-1.083	e8eea7b3938ecf5238d9b014b9fb0372
Ga2Br2O2	-1.365	2.515	5.525	-0.526	-1.783	-	-	-	-3.040	8549b9fa6265773e84179da621e5e5a9
BiBrSe	-0.583	0.733	5.982	-2.527	-2.893	-	-	-	-3.260	c3697e8eae609f8e31a350cb987ed45b
BiHfSb	-0.108	0.0	4.404	-	1.486	-	-	-	-	c3de19d10b1797ac62c34c9faa9bd16d
Co2Br2O2	-0.679	0.0	5.277	-	-1.474	-	-	-	-	ac93774835da8d665a7dfe02a644e854
Hf4Br4Se4	-1.209	0.0	4.465	-	-0.56	-	-	-	-	e15ede31b7e7342cc6894effbef95483
Ru2Br2O2	-0.425	0.0	4.806	-	-0.879	-	-	-	-	31a2154a9aeaf78c5bf8aeddaf1f6f09
Zr4Br4S4	-1.451	0.0	4.64	-	-0.91	-	-	-	-	9d526ec2093c169fe3a47f51b3b912b1
Fe2Cl2O2	-0.887	0.0	5.498	-	-1.819	-	2106381	40963	-	24520800f6d52fd1161ddce9e775a233
Hf4Cl4S4	-1.507	0.0	4.786	-	-0.9	-	-	-	-	f9503186d90b786faf3596a718a1c67f
VClI	-0.775	1.1	3.977	-0.436	-0.986	-	-	-	-1.536	b17437d55b248c59d3c8ec021f60e5e2
Sn2Cl2N2	-0.247	1.406	5.88	-1.215	-1.918	-	-	-	-2.621	d00daef92b30e9a1cb8ffe180e9e86b3
Ti2Cl2S2	-1.53	0.0	5.445	-	-1.663	-	-	-	-	825043cccdb13faefe2077e261137146
Mn2I2Se2	-0.391	0.0	5.028	-	-1.166	-	-	-	-	8a90728eaa7fc1dfecef58a4d9f23a32
Ti2I2N2	-1.18	0.062	5.309	-0.811	-0.842	-	1537488	27394	-0.873	1f7b57d607194e1e9e295bd55aa5e0b5
Rh2I2O2	-0.369	0.0	4.435	-	-0.296	-	-	-	-	4bfc4939c8fde84d245cbcb04d63aeca
Pd2I2S2	-0.203	0.0	4.834	-	-0.997	-	-	-	-	18bd7955644edcf39f7f9b11adc1a471
Zr2I2Se2	-1.222	0.0	4.647	-	-0.341	-	-	-	-	25c71107936f12b78a47f1bdcff5e315
TiSSe	-1.096	0.505	5.951	-1.785	-2.037	-	-	-	-2.290	548e1d62ea2ec86ed76aeaacca6ef879
ZrSTe	-1.12	0.208	5.283	-1.076	-1.179	-	-	-	-1.283	4a3059b0ef5ef4080fac48e0d234288f
CH2Si	-0.148	3.781	3.489	0.565	-1.326	-	-	-	-3.216	4010a3ff97ba6cf3374c32fa762c1aff
Zn2P2S6	-0.414	2.086	5.06	-0.401	-1.444	-	-	648089	-2.487	5dd28e941a0dd2fd320e7a1a01ba9fae
Hf2Zr2S8	-1.389	1.129	6.306	-1.801	-2.366	-	-	-	-2.930	bdb75ff10918073404a2c080cfbf8353
FeHfI6	-0.521	0.781	4.458	-0.646	-1.036	-	-	-	-1.427	6454706bcacd6c021b721edda45bcaa0
NiZrCl6	-1.386	1.598	6.308	-2.641	-3.44	-	-	-	-4.239	b4cc2ba9a40cddd108726c0b5e75fc61
As8Si4	-0.08	1.422	4.576	-1.902	-2.613	-	-	611405	-3.324	6921d364cad5084131eb07d49627e127
Bi6Pt3	-0.174	0.0	3.832	-	-1.638	-	-	428088	-	e0f083372da57976e9577e4b6b1cb9a1
Hg4I8	-0.357	1.664	5.333	-3.172	-4.003	-	9008155	-	-4.835	62767c3e4b7a9d5bd479677072b15683
MgCl2	-1.808	5.293	5.398	-1.514	-4.16	-	-	51245	-6.807	f1214f3c1a02df0a608a2d26b849f3bc
Cu2O4S	-0.877	2.053	4.45	-2.356	-3.383	-	-	40452	-4.409	2b08e7b3f2c75ab24d10de1ef2bc0308
Zn2Se2	-0.562	2.042	4.85	-2.242	-3.263	-	-	162905	-4.283	8e1d81b40ba7e707cda1e5e26f95a2a8
Al2Si2Te6	-0.27	1.115	4.549	-1.898	-2.455	-	-	75001	-3.012	ab66a0e0e76555fc79fbe4a1ce3ccf88
Au4I4Te4	-0.16	1.071	5.29	-2.812	-3.347	-	1510182	-	-3.883	430b542ca244679dfc616ed6506d5988
Bi2MnTe4	-0.17	0.11	4.68	-1.096	-1.152	-	7210230	-	-1.207	ba8a286dc31d7e8dea8228f612a72cc1
Ga2MnS4	-0.539	0.0	4.741	-	-1.53	-	-	634670	-	97a8addb35294869c0c4c22e050dfb09
In2Si2Te6	-0.215	0.682	4.726	-2.305	-2.646	-	-	66356	-2.987	6640adb6acbdd285042679561b19fc40
Mg2P2Se6	-0.616	2.049	4.919	-1.918	-2.942	-	1536197	-	-3.967	cd8b793f21568f28b3e1e992866e6d56
Mo2Br4O4	-1.384	1.424	6.211	-3.746	-4.458	-	-	422483	-5.170	4dd03ecf07dfa0b6b00ad61d40881b9b
Nb6Ge2Te12	-0.487	0.0	4.8	-	-2.329	-	-	72208	-	6bc2bd8774860c91c13d2f0b79098334
Ni2SbTe2	-0.274	0.0	4.696	-	-1.849	-	9010633	-	-	509ee63a8db92a730cf69dbb28da46d9
PbSb2Te4	-0.199	0.302	4.91	-1.175	-1.326	-	-	250250	-1.477	b253d549df172711f75405bf1ebe8106
Pt2Ta2Te10	-0.377	0.0	4.683	-	-2.429	-	-	71292	-	4762bfdd7e1533b0277492ad593f1fa6
Sc2Cl2N	-2.028	0.0	4.426	-	-1.614	-	-	59125	-	5c7ba44ef1242bb1550b1fe216e146d6
VBr2O	-1.426	0.77	5.548	-3.517	-3.902	-	-	24381	-4.287	cd4c9d92e093c57b11d5a2339701d1f6
Zr2Si2Te2	-0.816	0.0	4.694	-	-1.238	-	1538430	-	-	e9b6442ffd24b0d7d3f76b377d474394
AgBiP2Se6	-0.191	1.101	5.057	-2.510	-3.061	-	4327327	-	-3.611	d4a2d046ae96b4060d36528a964cee91
CdClHO	-1.071	2.517	4.871	-2.323	-3.582	-	1520991	-	-4.840	4658f98a39964c52faf43e5a971dd909
Li2PtH6O6	-1.172	2.833	3.079	-0.713	-2.13	-	-	251041	-3.547	30f83e507b9c9112799950f80b6258d0
Mo2Zn2O12Te2	-1.621	3.118	6.413	-2.036	-3.595	-	-	250523	-5.154	c9431a07b00855f92353c4b78033af1c
Bi2YO4	-1.919	0.0	3.134	-	-0.734	-	7117792	-	-	16b0e8c13b72890ae42ac3e5908fc40a
Ni2S2	-0.117	0.0	5.312	-	-1.805	-	-	-	-	a7e0c945d17f244c64d73689dcd97e6e
Ti3H2N2Se2	-0.776	0.0	3.859	-	2.592	-	-	-	-	812c60211b42463f348e460750248308
Hf3C2O2	-1.812	0.42	5.601	1.034	0.824	-	-	-	0.614	97eff44e135ab803255c23b920e96f59
Sc3F2N2	-2.695	0.0	4.029	-	1.173	-	-	-	-	df1cbfdc100f7cc60ecd3037e63bf2df
Cr4H2N3O2	-0.773	0.0	1.96	-	3.444	-	-	-	-	5ed9124ea4a8a022aed306354de72d87
Y4C3O2	-1.025	0.0	5.209	-	0.8	-	-	-	-	73464d0bcac3f2d019a24e061a26073a
Hf4C3	-0.53	0.0	4.471	-	2.773	-	-	-	-	83e578fa51f4bad97ecd3f15e329785d
Hf2Br2	-0.87	0.0	3.918	-	1.931	-	-	-	-	2b49601a18afe55b350a623fd0cc3254
Ga2Se2	-0.601	1.765	4.914	-0.233	-1.116	-	2105478	2002	-1.998	c043adee773e2b212be7ddf1f29c7461
Hf2S2	-0.888	0.134	3.355	0.363	0.296	-	-	-	0.229	592e7676c27d90a56ad835b366e5cf57
Tl2I2	-0.601	2.399	3.942	-0.514	-1.714	-	-	-	-2.913	5fd171170f81f271d972a6bbbd5e9fd5
In2S2	-0.556	1.675	5.509	-0.636	-1.474	-	-	-	-2.311	8b0f6409b305ad985124198e4c084cec
Ir2S2	-0.031	0.0	4.888	-	-1.032	-	-	-	-	4e85348702e6fc30266ed4a18e43d82a
Mn2O2	-0.986	0.0	4.907	-	-1.087	-	-	-	-	4bb9ad106df23d18859462856c7a430f
Nb2Se2	-0.506	0.0	3.986	-	0.134	-	-	-	-	e33275b3f4255f53cff093ba6aa366b7
Sc2O2	-2.512	0.0	3.247	-	-1.098	-	-	-	-	e505d61ae269b1ef0fcf16eb0ba03354
Tl2Te2	-0.089	0.339	5.014	-1.006	-1.175	-	-	-	-1.345	e64e254e203ddd3a252a36af0aecd313
AlI2	-0.326	0.0	4.127	-	-0.802	-	-	-	-	94b6192daa19c579c55153c34393b95b
Ir2O4	-0.657	0.0	6.221	-	-2.925	-	-	-	-	db6ae58cff732a215f55704ff8749c6b
CoO2	-0.913	0.0	7.632	-	-4.491	-	1522027	20566	-	f2b555ffa6b016cad28c0b53b1ef2c9a
CoTe2	-0.063	0.0	4.336	-	-0.169	-	-	-	-	dc115911dd27d801caa73250b8690371
CrSe2	-0.486	0.685	4.884	-0.178	-0.521	-	-	-	-0.864	c69b9a681138e14d6d8c78913df31966
RuCl2	-0.3	1.181	4.364	-0.425	-1.016	-	-	-	-1.606	dabc6d95c581d0d11eba7b90e738bc3d
FeI2	-0.116	0.065	5.01	-2.365	-2.398	-	-	-	-2.430	fc02533ffad41455cb2a6f5e2af5fad0
GaI2	-0.344	0.0	5.053	-	-1.742	-	-	-	-	4f4b66a42dd16b8fc90cead7f40e6d7d
GeI2	-0.36	1.954	4.883	-0.658	-1.635	-	9009105	23176	-2.612	e83bb27c9de093cc379e1b21cd252536
HfH2	-0.047	0.0	4.236	-	-1.7	-	-	-	-	a7820d005f3f36deb90b15e602ea4522
HfSe2	-1.349	0.427	5.16	-1.079	-1.292	10.1063/1.4917422	-	638902	-1.505	e219762b31941715e9d749a3f783990a
MgI2	-1.08	3.273	4.437	0.393	-1.244	-	2013551	281551	-2.880	9948fe63d08069980896cc83d6f2adc3
NiCl2	-0.641	1.219	6.004	-2.301	-2.91	-	2310380	-	-3.519	fc169fe224ce64d57a8c7dce86a7f131
Ni2Se4	-0.191	1.015	4.686	-1.583	-2.09	-	-	-	-2.597	e514757f2e0567ba3e3cc421de7325ed
Os2Se4	-0.173	0.567	4.524	0.032	-0.252	-	-	-	-0.535	b6be63a495e1a5c248e5fc8335fb30ab
PbSe2	-0.041	0.082	5.885	-2.289	-2.33	-	-	-	-2.371	3da81b35c7ca0e68591cd8f35ac5023d
SnO2	-1.265	2.101	6.92	-3.414	-4.464	-	-	-	-5.515	eb771a465d4fe300fda0e44d93669531
SrBr2	-2.155	4.929	4.954	0.125	-2.34	-	-	-	-4.804	47e7699ed3ff2db50da96797cc32d9ac
Ta2Br4	-0.57	0.0	2.679	-	1.155	-	-	-	-	f91a65cb2525976cbf940f41de07d6f5
Ta4O8	-2.433	0.582	5.055	-1.450	-1.741	-	-	-	-2.031	c4753a20338d102223fecdbbd799b739
TiI2	-0.67	0.596	3.33	0.993	0.695	-	-	-	0.397	36d709a063bd0dff55a591553b18208e
TiSe2	-1.005	0.522	5.832	-1.591	-1.852	-	-	-	-2.112	ecfd969326173971a11e65ba7198b1cf
TlI2	-0.274	0.0	5.869	-	-2.512	-	-	-	-	adeb8e428d118a43d7173b9c0faa99fa
VS2	-0.862	0.0	5.515	-	-1.516	-	-	86519	-	c51cf9117a55f758888a8c01d012725f
ZnI2	-0.613	2.431	4.625	-0.790	-2.006	-	-	-	-3.222	bd9972ff54473e881f0d0603134a19ac
Zr2Cl4	-1.673	0.611	4.237	-0.108	-0.413	-	-	-	-0.719	282095cf7de11276d32a4fd5e2302f35
ZrS2	-1.276	1.928	5.723	-2.057	-3.021	-	-	-	-3.984	bbf78587c3ea82f1b10b8d05d0ac1ae1
Mo2BSe2	-0.455	0.0	4.757	-	1.8	-	-	-	-	ec86f6e3d32e7baf3119daec9db89108
Ti2BSe2	-0.79	0.0	5.712	-	0.266	-	-	-	-	5135e0afa947828f77b2c428c852f7bc
Y2CO2	-1.792	0.0	5.253	-	-1.226	-	-	-	-	5351e92dc398dc7d446fea83df2bc7f6
MgH2O2	-1.768	3.352	2.888	0.188	-1.488	-	9006331	-	-3.164	ddc16f8f912468d91c221ca703a683ea
Hf2NO2	-2.584	0.0	4.608	-	0.688	-	-	-	-	b752dd59da311226d3b4cdeecf16ed84
Ti2NS2	-1.437	0.0	5.79	-	0.097	-	-	-	-	e8413f87d379667f1df000fc28c912e7
Bi2SeTe2	-0.297	0.121	5.299	-0.455	-0.515	-	-	-	-0.575	9a2f11b942896e5a8b1667845eec7d2b
Ti2CH2O2	-1.43	0.0	1.912	-	1.696	-	-	-	-	ba5d778439a5a7a305eccff6435eb647
CuSr2I2O2	-1.759	0.0	6.065	-	-1.116	-	-	55710	-	47b71b21e54cba96f86af7127a1eb98a
Cr2Cl6	-1.169	1.735	5.902	-2.118	-2.986	-	1010575	22081	-3.854	459d58fbcf8c2b5dfe2280407b463b65
Hf2Se6	-1.016	0.272	5.025	0.248	0.112	-	-	638898	-0.024	9fae1b3d7e19655233e693ae20821d29
Ir2S6	-0.129	0.0	5.528	-	-1.208	-	-	-	-	2aac1ce0df335ddfd49342c445f159d6
Rh2Cl6	-0.682	1.59	5.751	-1.962	-2.757	-	1534198	-	-3.552	83ba95ba93b9e3d7a60285399aee5fde
CrW3Se8	-0.557	0.882	4.533	0.483	0.042	-	-	-	-0.399	55867f61748e01708f0ef60b0a104b40
AsBrS	-0.256	1.387	5.441	-1.652	-2.345	-	-	-	-3.039	383784fcd9a8051359e5976fdc4ca11f
NbAsSb	-0.069	0.0	5.041	-	-0.589	-	-	-	-	d90640d3e368cb38747e1beda7daf923
BiBrTe	-0.504	0.591	5.661	-2.245	-2.541	-	-	-	-2.836	ac7d3733e5e81dc4e6441b76c2127332
BiHfSb	-0.112	0.0	4.408	-	1.055	-	-	-	-	c1f16a3d8d797aed737c94b766ec35f2
Co2Br2S2	-0.447	0.0	5.688	-	-1.756	-	-	-	-	ec31f6989910b1d8432db9725cf2681e
Ga2Br2S2	-0.653	1.485	5.678	-1.494	-2.236	-	-	-	-2.979	6530f89e7eced73baaaf318edd810c82
Sc2Br2O2	-2.837	3.21	5.635	-0.136	-1.741	-	2206575	-	-3.346	2d103d1278fd40c0b87be7666f03734c
BrSbSe	-0.444	1.069	5.444	-1.802	-2.336	-	-	-	-2.871	a29582bf06b9330072382a570dfe6611
Hf2Cl2Se2	-1.476	0.0	4.648	-	-0.676	-	-	-	-	7a667a19fe7d97849db35b0bfd7201b3
Mn2Cl2Se2	-0.685	0.0	5.584	-	-2.08	-	-	-	-	bd23af9c67d79d2874ed927565ebbb0a
Ti4Cl4S4	-1.409	0.0	5.099	-	-1.376	-	-	-	-	508320acf5304d8b055e80df9c2b5b00
Zr2Cl2Se2	-1.582	0.0	4.963	-	-1.043	-	-	-	-	5710ee49ff011829ec9c82ff6f16d3cb
Fe2I2S2	-0.188	0.0	5.127	-	-0.734	-	-	-	-	ac8770771f7ea16043087477a3197dc0
Li2H2O2	-1.584	3.935	3.167	-0.321	-2.288	-	9008958	-	-4.256	d17ad82a7de289697f4065735c7eaa38
HfSeTe	-0.941	0.142	5.236	-0.951	-1.022	-	-	-	-1.093	dfcaa99bc4c5446b11e64f99eb72793d
Ru2I2O2	-0.262	0.0	4.213	-	0.016	-	-	-	-	69665168ffb51ba2c04a3de1ddbde45c
Pd2I2Se2	-0.273	0.0	4.866	-	-0.993	-	-	-	-	dcd8cfa5c00a3ecd6ede6a5a97e27d5b
Na2Ni2P2	-0.375	0.0	2.172	-	0.49	-	-	-	-	b40e5b4d23e2596c9e8e167d08178cfb
VSSe	-0.794	0.013	5.556	-1.482	-1.489	-	-	-	-1.496	79e95e991a916a77b13661a6a7aaf982
ZrSTe	-1.242	0.0	4.733	-	-1.103	-	-	-	-	62b0be5b302a32e7740d114d8b0f17d5
Ag2Cl2Se4	-0.237	1.34	5.442	-2.315	-2.985	-	-	-	-3.655	4090676622e3c2db780c5621c983a4a4
Cu2Cl2Se4	-0.304	0.829	5.159	-2.196	-2.61	-	-	68292	-3.024	3760918e0c1c843ac428c8bd4e76f069
Hf2P2S6	-0.806	0.86	5.142	-1.223	-1.653	-	-	-	-2.083	17c8e799cf499f79bff1b7402e33f1cb
Nb2P2S6	-0.519	0.508	4.059	0.487	0.233	-	-	-	-0.021	7cc2674b4f5cffa78f2e450aa9b0c552
Pt2P2S6	-0.126	0.053	4.621	-0.719	-0.746	-	-	-	-0.772	85275e8cbdfca8448d8546c6698f86e1
Zn2P2Se6	-0.297	1.307	4.877	-0.547	-1.2	-	-	-	-1.854	dd9887f258712093790e5666a97a9d1e
Hf2Zr2Se8	-1.2	0.841	5.855	-1.410	-1.83	-	-	-	-2.251	50dff1b036f3aedb8b16ac029b574abb
FeZrBr6	-0.961	0.871	4.815	-1.317	-1.752	-	-	-	-2.188	5190491760d9646e20dfd754fb64cf65
NiZrF6	-2.909	0.409	6.561	-4.318	-4.523	-	-	-	-4.728	f11bfd4a27171b413cab56f1774ec4ad
As4O6	-1.215	3.876	4.251	-1.196	-3.134	-	4513280	-	-5.073	cfb4ca4fb7196fc308554fb197c55f27
Zr2Br2	-0.971	0.0	4.084	-	-1.116	-	-	35700	-	6a7afe01c8ccf10c517e9b1f1735f77b
Bi8Rh4	-0.225	0.014	3.747	-1.564	-1.571	-	2101560	-	-1.578	164d8a9753f67080429d97885ed0b3dc
Fe2Se2	-0.261	0.0	4.379	-	-2.503	-	4002154	-	-	2ce0e64e6075227e3fc7906791218035
In2Te5	-0.23	1.08	4.423	-2.086	-2.626	-	2106460	-	-3.166	a1dafe32ceb4e35afac0df387e13b5b5
Bi4Sr2O8	-1.766	2.704	3.424	0.180	-1.172	-	-	80668	-2.524	c1233593b103a867ea2ac4bb1ca149bf
CoCl2O8	-0.023	0.735	6.839	-4.602	-4.969	-	-	33288	-5.337	a6de683cc0cc9a70b7bd17d8b640ef59
In2Zn3S6	-0.621	0.0	5.434	-	-1.288	-	1539767	-	-	da54c864e843b09748fdba4c48652897
Mo2Ta2O11	-2.471	2.566	7.321	-3.829	-5.112	-	-	247163	-6.395	c4d2b5da28973f7467ed508a7bcfe6d8
Nb6Si2Te12	-0.501	0.0	4.739	-	-2.245	-	1005010	-	-	1420f44ded5c9a90916d3b02de4f0b9a
Nb2PdS6	-0.864	0.0	5.657	-	-3.541	-	-	600718	-	fde5b41a2afb6ffbb5d169b29a185475
Ni4Ta2Te6	-0.382	0.0	4.511	-	-2.133	-	-	82605	-	deb03a9a8223e72db6d248c1081a15e4
Sc2P2S8	-0.949	1.896	5.563	-2.720	-3.668	-	-	67559	-4.616	15d155916a47c99b6d3ef7de3dcdbff2
Ta6Si2Te12	-0.408	0.0	4.573	-	-2.053	-	-	75617	-	8c21abb8b966785fd19c4ed42d9df120
VCl2O	-1.647	0.806	5.817	-3.825	-4.228	-	-	24380	-4.631	e9d3a97c00dbc39a0176981b0481dda7
Zr2Ge2Te8	-0.522	0.522	4.293	-1.746	-2.007	-	2215468	-	-2.268	925647dbada2f65f00620df5b43d714b
AlLiP2S6	-0.661	2.824	5.112	-2.001	-3.413	-	-	425979	-4.825	beba86c281f1ee640188e64b004af401
CdGaInS4	-0.591	0.412	5.229	-1.943	-2.149	-	-	20785	-2.355	f9ecbcbc2d9f809db2c56e459bdad395
CdC4Cl2H4N2	-0.27	2.176	5.242	-2.838	-3.926	-	7206216	-	-5.014	43541450fe7d1b2db6d8c5205208003a
Zr3B2H2O2	-1.172	0.0	1.447	-	2.718	-	-	-	-	e529b5757a4d6934744b728e26d1c1d0
Mn3C2O2	-0.408	0.0	6.714	-	-0.463	-	-	-	-	f5503e90caaffb2a314bbb9464e2c4fd
Y3N2O2	-2.228	0.245	5.675	-0.199	-0.321	-	-	-	-0.444	1aa8e5d455c8901f62a1c3de8601f2d6
Hf4H2N3O2	-1.609	0.0	2.712	-	4.253	-	-	-	-	c15ed29c3a2b24ccd55b09bf391646ec
Hf3C2	-0.368	0.0	4.328	-	1.759	-	-	-	-	8367165cd0d727140e034d5e71aabed3
Nb3N2	-0.401	0.0	5.072	-	2.258	-	-	-	-	5814b09ec0cbc3ec89185d66d811cd4a
Zr4C3O2	-1.648	0.0	5.214	-	2.012	-	-	-	-	7da6611fa2ffca1f940a249ca1afe75c
Sc4N3	-1.486	0.0	3.923	-	2.006	-	-	-	-	da9e37c8fa9575aaad7797cc38683f88
Ag2O2	-0.046	0.164	5.47	-3.533	-3.615	-	-	-	-3.697	83d2e22321db13254801bf3670fb3b54
Al2S2	-0.877	2.142	5.094	-0.173	-1.244	-	-	-	-2.315	fb4eca0ff55f7605bf00edc754cb7a4a
Fe2Se2	-0.202	0.0	4.817	-	-0.859	-	-	-	-	7ccdecc0fd9cf87ed993e8c4c6d9399c
GeSe	-0.19	2.218	4.652	-0.916	-2.024	-	-	-	-3.133	b622611da5fa77fbf86f58bfeec08f3f
Co2F2	-1.185	0.0	6.939	-	-2.257	-	-	-	-	73eab339d0adb4c85b5107f4cf045a00
Cu2Te2	-0.002	0.0	4.496	-	-0.786	-	-	-	-	97b032e42d2b29eea7fc46576d3205ff
In2S2	-0.552	1.604	5.524	-0.691	-1.493	-	-	-	-2.296	a09a9e821dd7a59870844e44b100a2bf
PbO	-0.834	1.801	4.969	-1.677	-2.577	-	-	-	-3.478	95c3ca9c14438001d91815d6cf7aacc3
Ti2S2	-1.132	0.054	4.115	-0.634	-0.661	-	-	-	-0.687	16914dbd711f932d4daa3f01a889825e
Sc2Se2	-1.258	0.0	3.712	-	-1.183	-	-	-	-	524d1a49bec34db9567bd45ec5835b99
Sn2Te2	-0.215	0.603	3.788	0.104	-0.197	-	-	652743	-0.499	4f0058f06ac2f652e34122fa88770e2d
Tl2Te2	-0.085	0.0	4.691	-	-1.657	-	-	-	-	8eb01beabf8f77d0a6c4243d34f7f634
Zr2Te2	-0.276	0.207	4.615	0.673	0.57	-	-	-	0.466	c1497ef25b87e2666d30359ff9fa6c2c
Al2S4	-0.619	0.0	6.349	-	-2.112	-	-	-	-	7f49d9c9fc1c6aeb399fbeef8d78d21a
BaBr2	-2.099	4.157	5.267	-0.171	-2.249	-	-	-	-4.328	f4cbeb572f34e7616bf3cab7e4d5233f
CdBr2	-0.883	2.925	5.627	-1.875	-3.337	-	-	-	-4.800	8d0a6a968dc0fe99eda506e092c053d4
FeI2	-0.008	0.144	4.921	-1.049	-1.12	-	-	-	-1.192	8738a1b6d1856dd5e9f4907ecfeb6ad3
Fe2Te4	-0.101	0.282	4.397	0.102	-0.039	-	-	-	-0.180	b320003175f548adef4b4461cdcb0462
Hf2I4	-0.725	0.627	3.7	0.828	0.515	-	-	-	0.201	fc82d110a5b4ac376b0514fa9b761efb
HfSe2	-1.175	0.812	5.859	-1.372	-1.778	-	-	-	-2.184	24200c180fc79d38d7d19da57b49f5e3
VCl2	-1.174	1.354	4.007	-0.275	-0.952	-	1528165	-	-1.629	5d46869bdc6007469a2cf42908b13a9d
MnO2	-1.217	0.0	6.766	-	-3.224	-	-	-	-	81bf88bed64ca790fc83d00737a1e7ab
